periodo,periodomes,LINEA,NOMBRE_EMPRESA,TIPO_TRANSPORTE,AMBA,cantidad,periodo_date,dia,var_mensual_priv_registrado,indice_priv_registrado,var_mensual_pub_registrado,indice_pub_registrado,var_mensual_priv_no_registrado,indice_priv_registrado_no_registrado,var_mesual_total,indice_total,tarifa_plena_regt,tarifa_plena_regf,var_porcentual,tarifa_subte_registrada,tarifa_subte_no_registrada,salario_promedio_privado_registrado,salario_promedio_publico_registrado,salario_promedio_privado_no_registrado,salario_promedio_total,sueldo_tarifa_subte_priv,sueldo_tarifa_subte_pub,sueldo_tarifa_subte_total
2024-06-07,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,79128,2024-06-07,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-07,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,149806,2024-06-07,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-07,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,173178,2024-06-07,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-10,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,97901,2024-06-10,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-10,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,136871,2024-06-10,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-10,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,75961,2024-06-10,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-10,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,76279,2024-06-10,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-10,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,148927,2024-06-10,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-10,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,166277,2024-06-10,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-11,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,104036,2024-06-11,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-11,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,133464,2024-06-11,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-11,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74053,2024-06-11,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-11,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,73289,2024-06-11,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-11,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,153457,2024-06-11,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-11,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,162896,2024-06-11,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-12,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,115735,2024-06-12,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-12,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,135308,2024-06-12,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-12,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,77672,2024-06-12,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-12,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,77417,2024-06-12,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-12,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,160778,2024-06-12,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-12,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,163000,2024-06-12,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-13,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,110738,2024-06-13,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-13,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,150661,2024-06-13,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-13,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,79992,2024-06-13,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-13,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,85297,2024-06-13,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-13,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,159849,2024-06-13,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-13,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,178444,2024-06-13,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-14,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,108044,2024-06-14,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-14,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,139044,2024-06-14,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-14,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,73869,2024-06-14,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-14,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,80710,2024-06-14,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-14,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,156510,2024-06-14,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-14,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,172014,2024-06-14,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-17,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,33576,2024-06-17,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-17,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,35857,2024-06-17,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-17,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,15912,2024-06-17,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-17,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,19880,2024-06-17,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-17,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,33933,2024-06-17,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-17,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,44879,2024-06-17,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-18,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,111484,2024-06-18,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-18,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,139630,2024-06-18,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-18,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,79996,2024-06-18,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-18,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,82044,2024-06-18,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-18,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,158963,2024-06-18,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-18,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,169030,2024-06-18,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-19,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,105185,2024-06-19,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-19,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,125859,2024-06-19,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-19,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,60246,2024-06-19,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-19,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,71437,2024-06-19,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-19,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,150420,2024-06-19,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-19,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,139640,2024-06-19,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-20,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,46102,2024-06-20,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-20,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,47091,2024-06-20,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-20,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,19925,2024-06-20,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-20,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,25753,2024-06-20,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-20,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,49341,2024-06-20,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-20,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,61626,2024-06-20,Thursday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-21,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,34798,2024-06-21,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-21,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,39928,2024-06-21,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-21,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,15620,2024-06-21,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-21,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,21696,2024-06-21,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-21,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,41383,2024-06-21,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-21,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,54336,2024-06-21,Friday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-24,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,106423,2024-06-24,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-24,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,130590,2024-06-24,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-24,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,72952,2024-06-24,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-24,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,78999,2024-06-24,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-24,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,146578,2024-06-24,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-24,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,159014,2024-06-24,Monday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-25,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,99971,2024-06-25,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-25,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,136066,2024-06-25,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-25,2024/06,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74953,2024-06-25,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-25,2024/06,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,76305,2024-06-25,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-25,2024/06,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,150991,2024-06-25,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-25,2024/06,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,156493,2024-06-25,Tuesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-26,2024/06,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,107053,2024-06-26,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
2024-06-26,2024/06,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,138403,2024-06-26,Wednesday,6.7,1915.568698,3.94,1680.787249,9.21,1134.399625,6.19,1705.9,$650.00,NA,13,650,NA,933179.85,891997.3226975229,602028.2632267125,905324.71239,1435.6613076923077,1372.3035733808044,1392.8072498307693
